40.000000	40.000000	500
16.499304	24.479229
23.875960	25.824059
21.542261	5.933678
23.160860	1.318536
28.036414	20.726027
33.304364	20.601963
4.505918	19.592400
20.413961	1.939987
32.574057	15.386336
25.506255	18.084895
5.759280	16.523113
9.881302	16.270663
0.698264	28.703870
22.948847	32.517881
23.307290	17.869701
19.094457	39.806594
2.348930	2.970417
25.630653	23.891190
8.904095	8.791513
25.209726	36.940509
29.517540	18.514090
17.542472	34.023458
38.106490	37.956433
35.963445	30.680547
13.342769	21.469700
8.765442	19.102049
37.992813	18.646744
35.372712	38.691077
7.350614	18.321559
31.208958	30.657904
36.191260	10.303415
30.464498	38.540190
13.273832	16.095151
22.431380	22.177927
24.886664	7.641107
19.118435	14.404205
26.155197	36.660907
8.427662	24.261687
34.617340	4.391108
14.942234	7.960109
25.860807	23.707676
27.062159	23.853620
2.354420	22.434871
22.544698	9.705034
0.756430	13.753655
0.362937	36.947691
24.057070	30.827435
35.487881	37.330902
6.922586	17.919261
19.508828	31.809251
25.560368	38.627263
6.213455	11.715565
35.288170	14.641118
35.977251	29.905510
19.032225	10.919485
37.865620	4.893033
34.627161	24.927778
28.746653	36.981580
7.362649	11.291350
6.686614	8.119079
25.045006	7.049551
5.066770	9.102075
37.876987	0.554650
6.432977	4.799573
18.473911	25.941805
36.608823	4.034279
24.569068	2.822279
15.749844	19.857239
17.463396	11.727095
9.762749	36.495622
22.646580	7.628369
1.388654	17.273741
32.556147	30.135307
14.255321	39.918796
1.426658	20.941935
8.037875	26.471663
27.991486	13.104645
35.573739	25.868473
13.659295	2.006715
30.668046	32.133206
27.948520	27.276869
36.167485	12.517589
30.099148	11.917329
32.374827	7.562545
23.644424	2.137576
4.058166	6.291004
9.765945	5.446820
23.564744	2.322091
35.582128	37.820065
2.240887	37.008785
18.762000	10.278762
23.480448	6.753487
23.383407	19.054187
32.621960	37.042702
21.060902	23.290006
29.175908	9.009422
10.566875	25.343393
21.527011	0.666023
37.260722	13.901838
8.228568	20.905146
16.039414	12.286734
27.196150	25.805359
17.733554	10.760894
28.127450	13.315682
8.580960	30.368337
10.324467	27.342960
0.647099	33.804915
34.096447	24.030506
12.859102	26.718406
21.073207	33.920004
10.008412	10.249115
2.929426	20.575287
35.592509	24.456437
21.241310	32.853231
38.358275	29.469878
13.758378	14.397690
1.756612	0.954528
0.203048	19.490167
11.715422	28.330498
32.805848	20.296382
18.698835	3.130315
7.639342	19.345934
36.935230	1.735788
3.376440	9.794332
28.454195	24.449647
3.714336	38.462607
34.698763	6.643762
19.037894	30.291272
31.100200	0.279205
23.144503	29.458475
29.749083	36.902881
3.856165	31.505695
37.857409	4.059213
10.995862	9.572831
32.389711	3.801710
29.869213	11.088546
6.932025	37.508555
30.434480	3.867256
39.244344	33.810920
13.661588	27.698538
18.260567	17.375924
26.161145	12.959330
24.019686	5.199040
3.250601	15.119886
5.478244	26.395104
4.578361	35.227327
23.297985	8.434526
26.733022	21.155394
12.493739	37.728884
30.728225	4.883450
1.530593	20.597438
15.971996	8.462619
18.105993	6.406476
12.329874	17.350337
0.217396	25.991462
5.048875	18.477963
3.367386	31.210021
31.437292	27.387072
36.409060	34.687894
2.506958	1.887304
21.082998	7.085319
37.114631	4.380983
15.519845	23.847653
25.536377	28.013584
21.576537	16.264602
32.897034	23.107130
36.862040	8.869030
31.569749	14.968034
15.275506	3.899623
32.318370	15.492902
29.891085	37.367246
33.970864	33.258471
28.577266	25.408157
20.645543	24.986326
20.096051	23.152501
26.873631	1.179049
30.237820	23.988262
5.560032	5.757665
7.835915	31.096410
33.771250	29.412452
7.361012	26.668284
12.519582	4.223052
35.537314	4.089331
19.191086	10.812820
7.988954	11.509456
26.305722	37.880039
8.876702	20.276586
31.138509	37.453968
5.684743	11.784052
22.440294	25.780794
34.936553	9.313925
26.959843	25.174373
33.302187	32.519875
30.932038	1.138102
23.616284	24.703287
30.550553	30.977296
11.371571	3.070135
35.200348	6.908885
7.159466	14.391434
17.721705	15.148419
25.900890	4.027427
13.028458	34.777591
24.304013	4.166967
32.231559	29.988756
15.951019	14.671853
15.769550	10.887572
23.985778	2.729393
36.061945	17.287965
35.249268	26.993982
18.426066	18.865552
11.697270	8.976619
9.842848	23.068841
12.046754	5.043197
29.977726	19.206220
19.434630	7.699432
34.354639	5.335520
11.726859	7.383097
0.113112	36.030872
11.550065	32.344671
26.019629	27.501084
7.016524	1.789179
38.388656	31.002302
4.518571	34.450600
8.290267	39.767839
21.444583	26.716333
18.633391	33.141853
35.692952	28.476239
16.210694	7.739706
33.519436	6.188420
26.945926	12.954066
13.887852	21.300566
